"","state","date","stringency_index","stringency_index_for_display","stringency_legacy_index","stringency_legacy_index_for_display","government_response_index","government_response_index_for_display","containment_health_index","containment_health_index_for_display","economic_support_index","economic_support_index_for_display"
"2566","Arizona",2021-03-25,28.24,28.24,37.14,37.14,38.96,38.96,42.74,42.74,12.5,12.5
"2567","Arizona",2021-03-26,28.24,28.24,37.14,37.14,41.46,41.46,45.6,45.6,12.5,12.5
"2568","Arizona",2021-03-27,28.24,28.24,37.14,37.14,41.46,41.46,45.6,45.6,12.5,12.5
"2569","Arizona",2021-03-28,28.24,28.24,37.14,37.14,41.46,41.46,45.6,45.6,12.5,12.5
"2570","Arizona",2021-03-29,28.24,28.24,37.14,37.14,41.46,41.46,45.6,45.6,12.5,12.5
"2571","Arizona",2021-03-30,28.24,28.24,37.14,37.14,41.46,41.46,45.6,45.6,12.5,12.5
"2572","Arizona",2021-03-31,28.24,28.24,37.14,37.14,41.46,41.46,45.6,45.6,12.5,12.5
"2573","Arizona",2021-04-01,28.24,28.24,37.14,37.14,41.46,41.46,45.6,45.6,12.5,12.5
"2574","Arizona",2021-04-02,28.24,28.24,37.14,37.14,41.46,41.46,45.6,45.6,12.5,12.5
"2575","Arizona",2021-04-03,28.24,28.24,37.14,37.14,41.46,41.46,45.6,45.6,12.5,12.5
"2576","Arizona",2021-04-04,28.24,28.24,37.14,37.14,41.46,41.46,45.6,45.6,12.5,12.5
"2577","Arizona",2021-04-05,28.24,28.24,37.14,37.14,42.71,42.71,47.02,47.02,12.5,12.5
"2578","Arizona",2021-04-06,21.3,21.3,33.33,33.33,40.36,40.36,44.35,44.35,12.5,12.5
"2579","Arizona",2021-04-07,21.3,21.3,33.33,33.33,40.36,40.36,44.35,44.35,12.5,12.5
"2580","Arizona",2021-04-08,21.3,21.3,33.33,33.33,40.36,40.36,44.35,44.35,12.5,12.5
"2581","Arizona",2021-04-09,21.3,21.3,33.33,33.33,40.36,40.36,44.35,44.35,12.5,12.5
"2582","Arizona",2021-04-10,21.3,21.3,33.33,33.33,40.36,40.36,44.35,44.35,12.5,12.5
"2583","Arizona",2021-04-11,21.3,21.3,33.33,33.33,40.36,40.36,44.35,44.35,12.5,12.5
"2584","Arizona",2021-04-12,21.3,21.3,33.33,33.33,40.36,40.36,44.35,44.35,12.5,12.5
"2585","Arizona",2021-04-13,21.3,21.3,33.33,33.33,40.36,40.36,44.35,44.35,12.5,12.5
"2586","Arizona",2021-04-14,21.3,21.3,33.33,33.33,40.36,40.36,44.35,44.35,12.5,12.5
"2587","Arizona",2021-04-15,21.3,21.3,33.33,33.33,40.36,40.36,44.35,44.35,12.5,12.5
"2588","Arizona",2021-04-16,21.3,21.3,33.33,33.33,40.36,40.36,44.35,44.35,12.5,12.5
"2589","Arizona",2021-04-17,21.3,21.3,33.33,33.33,40.36,40.36,44.35,44.35,12.5,12.5
"2590","Arizona",2021-04-18,21.3,21.3,33.33,33.33,40.36,40.36,44.35,44.35,12.5,12.5
"2591","Arizona",2021-04-19,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2592","Arizona",2021-04-20,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2593","Arizona",2021-04-21,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2594","Arizona",2021-04-22,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2595","Arizona",2021-04-23,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2596","Arizona",2021-04-24,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2597","Arizona",2021-04-25,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2598","Arizona",2021-04-26,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2599","Arizona",2021-04-27,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2600","Arizona",2021-04-28,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2601","Arizona",2021-04-29,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2602","Arizona",2021-04-30,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2603","Arizona",2021-05-01,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2604","Arizona",2021-05-02,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2605","Arizona",2021-05-03,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2606","Arizona",2021-05-04,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2607","Arizona",2021-05-05,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2608","Arizona",2021-05-06,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2609","Arizona",2021-05-07,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2610","Arizona",2021-05-08,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2611","Arizona",2021-05-09,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2612","Arizona",2021-05-10,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2613","Arizona",2021-05-11,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2614","Arizona",2021-05-12,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2615","Arizona",2021-05-13,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2616","Arizona",2021-05-14,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2617","Arizona",2021-05-15,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2618","Arizona",2021-05-16,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2619","Arizona",2021-05-17,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2620","Arizona",2021-05-18,19.44,19.44,29.76,29.76,39.32,39.32,43.15,43.15,12.5,12.5
"2621","Arizona",2021-05-19,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2622","Arizona",2021-05-20,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2623","Arizona",2021-05-21,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2624","Arizona",2021-05-22,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2625","Arizona",2021-05-23,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2626","Arizona",2021-05-24,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2627","Arizona",2021-05-25,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2628","Arizona",2021-05-26,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2629","Arizona",2021-05-27,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2630","Arizona",2021-05-28,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2631","Arizona",2021-05-29,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2632","Arizona",2021-05-30,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2633","Arizona",2021-05-31,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2634","Arizona",2021-06-01,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2635","Arizona",2021-06-02,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2636","Arizona",2021-06-03,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2637","Arizona",2021-06-04,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2638","Arizona",2021-06-05,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2639","Arizona",2021-06-06,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2640","Arizona",2021-06-07,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2641","Arizona",2021-06-08,19.44,19.44,29.76,29.76,37.76,37.76,41.37,41.37,12.5,12.5
"2642","Arizona",2021-06-09,NA,19.44,NA,29.76,NA,37.76,NA,41.37,NA,12.5
"2643","Arizona",2021-06-10,NA,19.44,NA,29.76,NA,37.76,NA,41.37,NA,12.5
"2644","Arizona",2021-06-11,NA,19.44,NA,29.76,NA,37.76,NA,41.37,NA,12.5
"2645","Arizona",2021-06-12,NA,19.44,NA,29.76,NA,37.76,NA,41.37,NA,12.5
"2646","California",2020-01-01,0,0,0,0,0,0,0,0,0,0
"2647","California",2020-01-02,0,0,0,0,0,0,0,0,0,0
"2648","California",2020-01-03,0,0,0,0,0,0,0,0,0,0
"2649","California",2020-01-04,0,0,0,0,0,0,0,0,0,0
"2650","California",2020-01-05,0,0,0,0,0,0,0,0,0,0
"2651","California",2020-01-06,0,0,0,0,0,0,0,0,0,0
"2652","California",2020-01-07,0,0,0,0,0,0,0,0,0,0
"2653","California",2020-01-08,0,0,0,0,0,0,0,0,0,0
"2654","California",2020-01-09,0,0,0,0,0,0,0,0,0,0
"2655","California",2020-01-10,0,0,0,0,0,0,0,0,0,0
"2656","California",2020-01-11,0,0,0,0,0,0,0,0,0,0
"2657","California",2020-01-12,0,0,0,0,0,0,0,0,0,0
"2658","California",2020-01-13,0,0,0,0,0,0,0,0,0,0
"2659","California",2020-01-14,0,0,0,0,0,0,0,0,0,0
"2660","California",2020-01-15,0,0,0,0,0,0,0,0,0,0
"2661","California",2020-01-16,0,0,0,0,0,0,0,0,0,0
"2662","California",2020-01-17,2.78,2.78,3.57,3.57,1.56,1.56,1.79,1.79,0,0
"2663","California",2020-01-18,2.78,2.78,3.57,3.57,1.56,1.56,1.79,1.79,0,0
"2664","California",2020-01-19,2.78,2.78,3.57,3.57,1.56,1.56,1.79,1.79,0,0
"2665","California",2020-01-20,2.78,2.78,3.57,3.57,1.56,1.56,1.79,1.79,0,0
"2666","California",2020-01-21,2.78,2.78,3.57,3.57,1.56,1.56,1.79,1.79,0,0
"2667","California",2020-01-22,2.78,2.78,3.57,3.57,1.56,1.56,1.79,1.79,0,0
"2668","California",2020-01-23,2.78,2.78,3.57,3.57,1.56,1.56,1.79,1.79,0,0
"2669","California",2020-01-24,2.78,2.78,3.57,3.57,1.56,1.56,1.79,1.79,0,0
"2670","California",2020-01-25,2.78,2.78,3.57,3.57,1.56,1.56,1.79,1.79,0,0
"2671","California",2020-01-26,2.78,2.78,3.57,3.57,6.77,6.77,7.74,7.74,0,0
"2672","California",2020-01-27,2.78,2.78,3.57,3.57,6.77,6.77,7.74,7.74,0,0
"2673","California",2020-01-28,2.78,2.78,3.57,3.57,6.77,6.77,7.74,7.74,0,0
"2674","California",2020-01-29,2.78,2.78,3.57,3.57,6.77,6.77,7.74,7.74,0,0
"2675","California",2020-01-30,2.78,2.78,3.57,3.57,6.77,6.77,7.74,7.74,0,0
"2676","California",2020-01-31,2.78,2.78,3.57,3.57,6.77,6.77,7.74,7.74,0,0
"2677","California",2020-02-01,2.78,2.78,3.57,3.57,6.77,6.77,7.74,7.74,0,0
"2678","California",2020-02-02,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2679","California",2020-02-03,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2680","California",2020-02-04,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2681","California",2020-02-05,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2682","California",2020-02-06,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2683","California",2020-02-07,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2684","California",2020-02-08,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2685","California",2020-02-09,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2686","California",2020-02-10,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2687","California",2020-02-11,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2688","California",2020-02-12,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2689","California",2020-02-13,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2690","California",2020-02-14,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2691","California",2020-02-15,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2692","California",2020-02-16,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2693","California",2020-02-17,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2694","California",2020-02-18,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2695","California",2020-02-19,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2696","California",2020-02-20,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2697","California",2020-02-21,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2698","California",2020-02-22,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2699","California",2020-02-23,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2700","California",2020-02-24,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2701","California",2020-02-25,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2702","California",2020-02-26,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2703","California",2020-02-27,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2704","California",2020-02-28,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2705","California",2020-02-29,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2706","California",2020-03-01,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2707","California",2020-03-02,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2708","California",2020-03-03,8.33,8.33,13.1,13.1,9.9,9.9,11.31,11.31,0,0
"2709","California",2020-03-04,8.33,8.33,13.1,13.1,13.02,13.02,11.31,11.31,25,25
"2710","California",2020-03-05,8.33,8.33,13.1,13.1,17.71,17.71,11.31,11.31,62.5,62.5
"2711","California",2020-03-06,8.33,8.33,13.1,13.1,17.71,17.71,11.31,11.31,62.5,62.5
"2712","California",2020-03-07,17.59,17.59,29.76,29.76,22.92,22.92,17.26,17.26,62.5,62.5
"2713","California",2020-03-08,17.59,17.59,29.76,29.76,22.92,22.92,17.26,17.26,62.5,62.5
"2714","California",2020-03-09,17.59,17.59,29.76,29.76,22.92,22.92,17.26,17.26,62.5,62.5
"2715","California",2020-03-10,17.59,17.59,29.76,29.76,22.92,22.92,17.26,17.26,62.5,62.5
"2716","California",2020-03-11,32.41,32.41,41.67,41.67,31.25,31.25,26.79,26.79,62.5,62.5
"2717","California",2020-03-12,32.41,32.41,41.67,41.67,36.46,36.46,32.74,32.74,62.5,62.5
"2718","California",2020-03-13,34.26,34.26,41.67,41.67,37.5,37.5,33.93,33.93,62.5,62.5
"2719","California",2020-03-14,34.26,34.26,41.67,41.67,37.5,37.5,33.93,33.93,62.5,62.5
"2720","California",2020-03-15,34.26,34.26,41.67,41.67,37.5,37.5,33.93,33.93,62.5,62.5
"2721","California",2020-03-16,39.81,39.81,41.67,41.67,40.62,40.62,37.5,37.5,62.5,62.5
"2722","California",2020-03-17,56.48,56.48,59.52,59.52,54.17,54.17,49.4,49.4,87.5,87.5
"2723","California",2020-03-18,62.04,62.04,64.29,64.29,57.29,57.29,52.98,52.98,87.5,87.5
"2724","California",2020-03-19,76.85,76.85,75,75,65.62,65.62,62.5,62.5,87.5,87.5
"2725","California",2020-03-20,76.85,76.85,75,75,65.62,65.62,62.5,62.5,87.5,87.5
"2726","California",2020-03-21,76.85,76.85,75,75,65.62,65.62,62.5,62.5,87.5,87.5
"2727","California",2020-03-22,76.85,76.85,75,75,65.62,65.62,62.5,62.5,87.5,87.5
"2728","California",2020-03-23,76.85,76.85,75,75,65.62,65.62,62.5,62.5,87.5,87.5
"2729","California",2020-03-24,76.85,76.85,75,75,65.62,65.62,62.5,62.5,87.5,87.5
"2730","California",2020-03-25,76.85,76.85,75,75,65.62,65.62,62.5,62.5,87.5,87.5
"2731","California",2020-03-26,76.85,76.85,75,75,65.62,65.62,62.5,62.5,87.5,87.5
"2732","California",2020-03-27,76.85,76.85,75,75,65.62,65.62,62.5,62.5,87.5,87.5
"2733","California",2020-03-28,76.85,76.85,75,75,65.62,65.62,62.5,62.5,87.5,87.5
"2734","California",2020-03-29,76.85,76.85,75,75,65.62,65.62,62.5,62.5,87.5,87.5
"2735","California",2020-03-30,76.85,76.85,75,75,65.62,65.62,62.5,62.5,87.5,87.5
"2736","California",2020-03-31,76.85,76.85,75,75,65.62,65.62,62.5,62.5,87.5,87.5
"2737","California",2020-04-01,76.85,76.85,75,75,67.19,67.19,64.29,64.29,87.5,87.5
"2738","California",2020-04-02,76.85,76.85,75,75,67.19,67.19,64.29,64.29,87.5,87.5
"2739","California",2020-04-03,76.85,76.85,75,75,67.19,67.19,64.29,64.29,87.5,87.5
"2740","California",2020-04-04,76.85,76.85,75,75,67.97,67.97,65.18,65.18,87.5,87.5
"2741","California",2020-04-05,76.85,76.85,75,75,67.97,67.97,65.18,65.18,87.5,87.5
"2742","California",2020-04-06,76.85,76.85,75,75,69.53,69.53,66.96,66.96,87.5,87.5
"2743","California",2020-04-07,76.85,76.85,75,75,69.53,69.53,66.96,66.96,87.5,87.5
"2744","California",2020-04-08,76.85,76.85,75,75,69.53,69.53,66.96,66.96,87.5,87.5
"2745","California",2020-04-09,76.85,76.85,75,75,69.53,69.53,66.96,66.96,87.5,87.5
"2746","California",2020-04-10,76.85,76.85,75,75,69.53,69.53,66.96,66.96,87.5,87.5
"2747","California",2020-04-11,76.85,76.85,75,75,69.53,69.53,66.96,66.96,87.5,87.5
"2748","California",2020-04-12,76.85,76.85,75,75,69.53,69.53,66.96,66.96,87.5,87.5
"2749","California",2020-04-13,76.85,76.85,75,75,69.53,69.53,66.96,66.96,87.5,87.5
"2750","California",2020-04-14,76.85,76.85,75,75,69.53,69.53,66.96,66.96,87.5,87.5
"2751","California",2020-04-15,76.85,76.85,75,75,69.53,69.53,66.96,66.96,87.5,87.5
"2752","California",2020-04-16,76.85,76.85,75,75,69.53,69.53,66.96,66.96,87.5,87.5
"2753","California",2020-04-17,76.85,76.85,75,75,69.53,69.53,66.96,66.96,87.5,87.5
"2754","California",2020-04-18,76.85,76.85,75,75,69.53,69.53,66.96,66.96,87.5,87.5
"2755","California",2020-04-19,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2756","California",2020-04-20,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2757","California",2020-04-21,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2758","California",2020-04-22,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2759","California",2020-04-23,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2760","California",2020-04-24,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2761","California",2020-04-25,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2762","California",2020-04-26,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2763","California",2020-04-27,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2764","California",2020-04-28,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2765","California",2020-04-29,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2766","California",2020-04-30,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2767","California",2020-05-01,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2768","California",2020-05-02,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2769","California",2020-05-03,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2770","California",2020-05-04,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2771","California",2020-05-05,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2772","California",2020-05-06,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2773","California",2020-05-07,76.85,76.85,75,75,71.61,71.61,69.35,69.35,87.5,87.5
"2774","California",2020-05-08,62.04,62.04,63.1,63.1,63.28,63.28,59.82,59.82,87.5,87.5
"2775","California",2020-05-09,62.04,62.04,63.1,63.1,63.28,63.28,59.82,59.82,87.5,87.5
"2776","California",2020-05-10,62.04,62.04,63.1,63.1,63.28,63.28,59.82,59.82,87.5,87.5
"2777","California",2020-05-11,62.04,62.04,63.1,63.1,63.28,63.28,59.82,59.82,87.5,87.5
"2778","California",2020-05-12,62.04,62.04,63.1,63.1,63.28,63.28,59.82,59.82,87.5,87.5
"2779","California",2020-05-13,62.04,62.04,63.1,63.1,63.28,63.28,59.82,59.82,87.5,87.5
"2780","California",2020-05-14,62.04,62.04,63.1,63.1,63.28,63.28,59.82,59.82,87.5,87.5
"2781","California",2020-05-15,62.04,62.04,63.1,63.1,63.28,63.28,59.82,59.82,87.5,87.5
"2782","California",2020-05-16,62.04,62.04,63.1,63.1,63.28,63.28,59.82,59.82,87.5,87.5
"2783","California",2020-05-17,62.04,62.04,63.1,63.1,63.28,63.28,59.82,59.82,87.5,87.5
"2784","California",2020-05-18,62.04,62.04,63.1,63.1,63.28,63.28,59.82,59.82,87.5,87.5
"2785","California",2020-05-19,62.04,62.04,63.1,63.1,63.28,63.28,59.82,59.82,87.5,87.5
"2786","California",2020-05-20,62.04,62.04,63.1,63.1,63.28,63.28,59.82,59.82,87.5,87.5
"2787","California",2020-05-21,62.04,62.04,63.1,63.1,63.28,63.28,59.82,59.82,87.5,87.5
"2788","California",2020-05-22,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2789","California",2020-05-23,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2790","California",2020-05-24,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2791","California",2020-05-25,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2792","California",2020-05-26,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2793","California",2020-05-27,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2794","California",2020-05-28,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2795","California",2020-05-29,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2796","California",2020-05-30,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2797","California",2020-05-31,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2798","California",2020-06-01,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2799","California",2020-06-02,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2800","California",2020-06-03,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2801","California",2020-06-04,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2802","California",2020-06-05,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2803","California",2020-06-06,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2804","California",2020-06-07,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2805","California",2020-06-08,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2806","California",2020-06-09,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2807","California",2020-06-10,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2808","California",2020-06-11,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2809","California",2020-06-12,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2810","California",2020-06-13,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2811","California",2020-06-14,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2812","California",2020-06-15,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2813","California",2020-06-16,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2814","California",2020-06-17,62.04,62.04,63.1,63.1,66.41,66.41,63.39,63.39,87.5,87.5
"2815","California",2020-06-18,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2816","California",2020-06-19,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2817","California",2020-06-20,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2818","California",2020-06-21,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2819","California",2020-06-22,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2820","California",2020-06-23,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2821","California",2020-06-24,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2822","California",2020-06-25,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2823","California",2020-06-26,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2824","California",2020-06-27,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2825","California",2020-06-28,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2826","California",2020-06-29,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2827","California",2020-06-30,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2828","California",2020-07-01,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2829","California",2020-07-02,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2830","California",2020-07-03,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2831","California",2020-07-04,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2832","California",2020-07-05,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2833","California",2020-07-06,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2834","California",2020-07-07,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2835","California",2020-07-08,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
"2836","California",2020-07-09,62.04,62.04,63.1,63.1,67.19,67.19,64.29,64.29,87.5,87.5
