"","state_id","state","region","date","confirmed_total","confirmed_daily_cases","deaths_total","death_daily_cases","vaccine_doses_total","daily_vacc_doses","population","state_covid19_response","gdp_nominal","gdp_per_capita","stringency_index","stringency_index_for_display","stringency_legacy_index","stringency_legacy_index_for_display","government_response_index","government_response_index_for_display","containment_health_index","containment_health_index_for_display","economic_support_index","economic_support_index_for_display","population_in_mil","state_"
"13014",31,"New Mexico","West",2020-10-02,30000,339,887,5,0,0,2096829,"New Mexico",100310.1,47623,74.07,74.07,76.19,76.19,66.67,66.67,70.83,70.83,37.5,37.5,0.21,"new mexico"
"13015",31,"New Mexico","West",2020-10-03,30296,296,890,3,0,0,2096829,"New Mexico",100310.1,47623,74.07,74.07,76.19,76.19,66.67,66.67,70.83,70.83,37.5,37.5,0.21,"new mexico"
"13016",31,"New Mexico","West",2020-10-04,30477,181,892,2,0,0,2096829,"New Mexico",100310.1,47623,74.07,74.07,76.19,76.19,66.67,66.67,70.83,70.83,37.5,37.5,0.21,"new mexico"
"13017",31,"New Mexico","West",2020-10-05,30632,155,894,2,0,0,2096829,"New Mexico",100310.1,47623,74.07,74.07,76.19,76.19,66.67,66.67,70.83,70.83,37.5,37.5,0.21,"new mexico"
"13018",31,"New Mexico","West",2020-10-06,30947,315,894,0,0,0,2096829,"New Mexico",100310.1,47623,74.07,74.07,76.19,76.19,66.67,66.67,70.83,70.83,37.5,37.5,0.21,"new mexico"
"13019",31,"New Mexico","West",2020-10-07,31372,425,896,2,0,0,2096829,"New Mexico",100310.1,47623,74.07,74.07,76.19,76.19,66.67,66.67,70.83,70.83,37.5,37.5,0.21,"new mexico"
"13020",31,"New Mexico","West",2020-10-08,31756,384,899,3,0,0,2096829,"New Mexico",100310.1,47623,74.07,74.07,76.19,76.19,66.67,66.67,70.83,70.83,37.5,37.5,0.21,"new mexico"
"13021",31,"New Mexico","West",2020-10-09,32241,485,902,3,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,65.62,65.62,69.64,69.64,37.5,37.5,0.21,"new mexico"
"13022",31,"New Mexico","West",2020-10-10,32722,481,907,5,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,65.62,65.62,69.64,69.64,37.5,37.5,0.21,"new mexico"
"13023",31,"New Mexico","West",2020-10-11,32983,261,911,4,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,65.62,65.62,69.64,69.64,37.5,37.5,0.21,"new mexico"
"13024",31,"New Mexico","West",2020-10-12,33362,379,915,4,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,65.62,65.62,69.64,69.64,37.5,37.5,0.21,"new mexico"
"13025",31,"New Mexico","West",2020-10-13,33713,351,918,3,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,65.62,65.62,69.64,69.64,37.5,37.5,0.21,"new mexico"
"13026",31,"New Mexico","West",2020-10-14,34290,577,921,3,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,65.62,65.62,69.64,69.64,37.5,37.5,0.21,"new mexico"
"13027",31,"New Mexico","West",2020-10-15,34958,668,922,1,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,65.62,65.62,69.64,69.64,37.5,37.5,0.21,"new mexico"
"13028",31,"New Mexico","West",2020-10-16,35770,812,928,6,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13029",31,"New Mexico","West",2020-10-17,36343,573,929,1,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13030",31,"New Mexico","West",2020-10-18,36788,445,934,5,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13031",31,"New Mexico","West",2020-10-19,37302,514,935,1,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13032",31,"New Mexico","West",2020-10-20,37896,594,942,7,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13033",31,"New Mexico","West",2020-10-21,38715,819,950,8,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13034",31,"New Mexico","West",2020-10-22,39377,662,953,3,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13035",31,"New Mexico","West",2020-10-23,40168,791,960,7,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13036",31,"New Mexico","West",2020-10-24,41040,872,965,5,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13037",31,"New Mexico","West",2020-10-25,41863,823,967,2,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13038",31,"New Mexico","West",2020-10-26,42586,723,976,9,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13039",31,"New Mexico","West",2020-10-27,43169,583,980,4,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13040",31,"New Mexico","West",2020-10-28,43826,657,991,11,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13041",31,"New Mexico","West",2020-10-29,44904,1078,994,3,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13042",31,"New Mexico","West",2020-10-30,45909,1005,1007,13,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13043",31,"New Mexico","West",2020-10-31,46490,581,1018,11,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13044",31,"New Mexico","West",2020-11-01,47232,742,1026,8,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13045",31,"New Mexico","West",2020-11-02,48104,872,1036,10,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13046",31,"New Mexico","West",2020-11-03,49240,1136,1045,9,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13047",31,"New Mexico","West",2020-11-04,50251,1011,1059,14,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13048",31,"New Mexico","West",2020-11-05,51110,859,1082,23,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13049",31,"New Mexico","West",2020-11-06,52394,1284,1088,6,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13050",31,"New Mexico","West",2020-11-07,53671,1277,1104,16,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13051",31,"New Mexico","West",2020-11-08,54881,1210,1118,14,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13052",31,"New Mexico","West",2020-11-09,56289,1408,1130,12,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13053",31,"New Mexico","West",2020-11-10,57547,1258,1144,14,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13054",31,"New Mexico","West",2020-11-11,59034,1487,1158,14,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13055",31,"New Mexico","West",2020-11-12,60776,1742,1176,18,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13056",31,"New Mexico","West",2020-11-13,62006,1230,1198,22,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13057",31,"New Mexico","West",2020-11-14,63171,1165,1208,10,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13058",31,"New Mexico","West",2020-11-15,64201,1030,1215,7,0,0,2096829,"New Mexico",100310.1,47623,70.37,70.37,69.05,69.05,64.58,64.58,68.45,68.45,37.5,37.5,0.21,"new mexico"
"13059",31,"New Mexico","West",2020-11-16,65454,1253,1236,21,0,0,2096829,"New Mexico",100310.1,47623,75.93,75.93,76.19,76.19,67.71,67.71,72.02,72.02,37.5,37.5,0.21,"new mexico"
"13060",31,"New Mexico","West",2020-11-17,67559,2105,1264,28,0,0,2096829,"New Mexico",100310.1,47623,75.93,75.93,76.19,76.19,67.71,67.71,72.02,72.02,37.5,37.5,0.21,"new mexico"
"13061",31,"New Mexico","West",2020-11-18,70451,2892,1290,26,0,0,2096829,"New Mexico",100310.1,47623,75.93,75.93,76.19,76.19,67.71,67.71,72.02,72.02,37.5,37.5,0.21,"new mexico"
"13062",31,"New Mexico","West",2020-11-19,74116,3665,1302,12,0,0,2096829,"New Mexico",100310.1,47623,75.93,75.93,76.19,76.19,67.71,67.71,72.02,72.02,37.5,37.5,0.21,"new mexico"
"13063",31,"New Mexico","West",2020-11-20,77098,2982,1325,23,0,0,2096829,"New Mexico",100310.1,47623,75.93,75.93,76.19,76.19,67.71,67.71,72.02,72.02,37.5,37.5,0.21,"new mexico"
"13064",31,"New Mexico","West",2020-11-21,79440,2342,1350,25,0,0,2096829,"New Mexico",100310.1,47623,75.93,75.93,76.19,76.19,67.71,67.71,72.02,72.02,37.5,37.5,0.21,"new mexico"
"13065",31,"New Mexico","West",2020-11-22,81896,2456,1383,33,0,0,2096829,"New Mexico",100310.1,47623,75.93,75.93,76.19,76.19,67.71,67.71,72.02,72.02,37.5,37.5,0.21,"new mexico"
"13066",31,"New Mexico","West",2020-11-23,84148,2252,1400,17,0,0,2096829,"New Mexico",100310.1,47623,75.93,75.93,76.19,76.19,67.71,67.71,72.02,72.02,37.5,37.5,0.21,"new mexico"
"13067",31,"New Mexico","West",2020-11-24,86247,2099,1428,28,0,0,2096829,"New Mexico",100310.1,47623,75.93,75.93,76.19,76.19,67.71,67.71,72.02,72.02,37.5,37.5,0.21,"new mexico"
"13068",31,"New Mexico","West",2020-11-25,88102,1855,1451,23,0,0,2096829,"New Mexico",100310.1,47623,75.93,75.93,76.19,76.19,67.71,67.71,72.02,72.02,37.5,37.5,0.21,"new mexico"
"13069",31,"New Mexico","West",2020-11-26,89796,1694,1469,18,0,0,2096829,"New Mexico",100310.1,47623,75.93,75.93,76.19,76.19,67.71,67.71,72.02,72.02,37.5,37.5,0.21,"new mexico"
"13070",31,"New Mexico","West",2020-11-27,91852,2056,1504,35,0,0,2096829,"New Mexico",100310.1,47623,75.93,75.93,76.19,76.19,67.71,67.71,72.02,72.02,37.5,37.5,0.21,"new mexico"
"13071",31,"New Mexico","West",2020-11-28,93982,2130,1527,23,0,0,2096829,"New Mexico",100310.1,47623,75.93,75.93,76.19,76.19,67.71,67.71,72.02,72.02,37.5,37.5,0.21,"new mexico"
"13072",31,"New Mexico","West",2020-11-29,95417,1435,1540,13,0,0,2096829,"New Mexico",100310.1,47623,75.93,75.93,76.19,76.19,70.83,70.83,75.6,75.6,37.5,37.5,0.21,"new mexico"
"13073",31,"New Mexico","West",2020-11-30,97095,1678,1568,28,0,0,2096829,"New Mexico",100310.1,47623,75.93,75.93,76.19,76.19,70.83,70.83,75.6,75.6,37.5,37.5,0.21,"new mexico"
"13074",31,"New Mexico","West",2020-12-01,99419,2324,1589,21,0,0,2096829,"New Mexico",100310.1,47623,75.93,75.93,76.19,76.19,70.83,70.83,75.6,75.6,37.5,37.5,0.21,"new mexico"
"13075",31,"New Mexico","West",2020-12-02,100963,1544,1629,40,0,0,2096829,"New Mexico",100310.1,47623,67.59,67.59,69.05,69.05,66.15,66.15,70.24,70.24,37.5,37.5,0.21,"new mexico"
"13076",31,"New Mexico","West",2020-12-03,102862,1899,1673,44,0,0,2096829,"New Mexico",100310.1,47623,67.59,67.59,69.05,69.05,66.15,66.15,70.24,70.24,37.5,37.5,0.21,"new mexico"
"13077",31,"New Mexico","West",2020-12-04,104935,2073,1706,33,0,0,2096829,"New Mexico",100310.1,47623,67.59,67.59,69.05,69.05,66.15,66.15,70.24,70.24,37.5,37.5,0.21,"new mexico"
"13078",31,"New Mexico","West",2020-12-05,106856,1921,1738,32,0,0,2096829,"New Mexico",100310.1,47623,67.59,67.59,69.05,69.05,66.15,66.15,70.24,70.24,37.5,37.5,0.21,"new mexico"
"13079",31,"New Mexico","West",2020-12-06,108088,1232,1749,11,0,0,2096829,"New Mexico",100310.1,47623,67.59,67.59,69.05,69.05,66.15,66.15,70.24,70.24,37.5,37.5,0.21,"new mexico"
"13080",31,"New Mexico","West",2020-12-07,109947,1859,1756,7,0,0,2096829,"New Mexico",100310.1,47623,67.59,67.59,69.05,69.05,66.15,66.15,70.24,70.24,37.5,37.5,0.21,"new mexico"
"13081",31,"New Mexico","West",2020-12-08,109947,0,1756,0,0,0,2096829,"New Mexico",100310.1,47623,67.59,67.59,69.05,69.05,66.15,66.15,70.24,70.24,37.5,37.5,0.21,"new mexico"
"13082",31,"New Mexico","West",2020-12-09,112950,3003,1823,67,0,0,2096829,"New Mexico",100310.1,47623,67.59,67.59,69.05,69.05,66.15,66.15,70.24,70.24,37.5,37.5,0.21,"new mexico"
"13083",31,"New Mexico","West",2020-12-10,114731,1781,1846,23,0,0,2096829,"New Mexico",100310.1,47623,67.59,67.59,69.05,69.05,66.15,66.15,70.24,70.24,37.5,37.5,0.21,"new mexico"
"13084",31,"New Mexico","West",2020-12-11,116565,1834,1889,43,0,0,2096829,"New Mexico",100310.1,47623,67.59,67.59,69.05,69.05,66.15,66.15,70.24,70.24,37.5,37.5,0.21,"new mexico"
"13085",31,"New Mexico","West",2020-12-12,118358,1793,1913,24,0,0,2096829,"New Mexico",100310.1,47623,67.59,67.59,69.05,69.05,66.15,66.15,70.24,70.24,37.5,37.5,0.21,"new mexico"
"13086",31,"New Mexico","West",2020-12-13,119800,1442,1957,44,0,0,2096829,"New Mexico",100310.1,47623,67.59,67.59,69.05,69.05,66.15,66.15,70.24,70.24,37.5,37.5,0.21,"new mexico"
"13087",31,"New Mexico","West",2020-12-14,121299,1499,1978,21,0,0,2096829,"New Mexico",100310.1,47623,67.59,67.59,69.05,69.05,67.4,67.4,71.67,71.67,37.5,37.5,0.21,"new mexico"
"13088",31,"New Mexico","West",2020-12-15,122557,1258,2006,28,0,0,2096829,"New Mexico",100310.1,47623,67.59,67.59,69.05,69.05,67.4,67.4,71.67,71.67,37.5,37.5,0.21,"new mexico"
"13089",31,"New Mexico","West",2020-12-16,124357,1800,2049,43,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,70,70,74.64,74.64,37.5,37.5,0.21,"new mexico"
"13090",31,"New Mexico","West",2020-12-17,126045,1688,2103,54,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,70,70,74.64,74.64,37.5,37.5,0.21,"new mexico"
"13091",31,"New Mexico","West",2020-12-18,127500,1455,2128,25,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,70,70,74.64,74.64,37.5,37.5,0.21,"new mexico"
"13092",31,"New Mexico","West",2020-12-19,128930,1430,2155,27,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,70,70,74.64,74.64,37.5,37.5,0.21,"new mexico"
"13093",31,"New Mexico","West",2020-12-20,129993,1063,2171,16,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,70,70,74.64,74.64,37.5,37.5,0.21,"new mexico"
"13094",31,"New Mexico","West",2020-12-21,130808,815,2180,9,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,70,70,74.64,74.64,37.5,37.5,0.21,"new mexico"
"13095",31,"New Mexico","West",2020-12-22,132075,1267,2203,23,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,70,70,74.64,74.64,37.5,37.5,0.21,"new mexico"
"13096",31,"New Mexico","West",2020-12-23,133242,1167,2243,40,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,70,70,74.64,74.64,37.5,37.5,0.21,"new mexico"
"13097",31,"New Mexico","West",2020-12-24,135166,1924,2272,29,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,70,70,74.64,74.64,37.5,37.5,0.21,"new mexico"
"13098",31,"New Mexico","West",2020-12-25,136622,1456,2307,35,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,70,70,74.64,74.64,37.5,37.5,0.21,"new mexico"
"13099",31,"New Mexico","West",2020-12-26,137226,604,2316,9,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,70,70,74.64,74.64,37.5,37.5,0.21,"new mexico"
"13100",31,"New Mexico","West",2020-12-27,137968,742,2346,30,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,71.25,71.25,76.07,76.07,37.5,37.5,0.21,"new mexico"
"13101",31,"New Mexico","West",2020-12-28,138659,691,2382,36,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,71.25,71.25,76.07,76.07,37.5,37.5,0.21,"new mexico"
"13102",31,"New Mexico","West",2020-12-29,139875,1216,2403,21,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,71.25,71.25,76.07,76.07,37.5,37.5,0.21,"new mexico"
"13103",31,"New Mexico","West",2020-12-30,141186,1311,2436,33,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,71.25,71.25,76.07,76.07,37.5,37.5,0.21,"new mexico"
"13104",31,"New Mexico","West",2020-12-31,142864,1678,2477,41,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,71.25,71.25,76.07,76.07,37.5,37.5,0.21,"new mexico"
"13105",31,"New Mexico","West",2021-01-01,144142,1278,2502,25,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,71.25,71.25,76.07,76.07,37.5,37.5,0.21,"new mexico"
"13106",31,"New Mexico","West",2021-01-02,145379,1237,2534,32,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,71.25,71.25,76.07,76.07,37.5,37.5,0.21,"new mexico"
"13107",31,"New Mexico","West",2021-01-03,146394,1015,2551,17,0,0,2096829,"New Mexico",100310.1,47623,72.22,72.22,72.62,72.62,71.25,71.25,76.07,76.07,37.5,37.5,0.21,"new mexico"
"13108",31,"New Mexico","West",2021-01-04,147315,921,2574,23,0,0,2096829,"New Mexico",100310.1,47623,74.07,74.07,76.19,76.19,72.29,72.29,77.26,77.26,37.5,37.5,0.21,"new mexico"
"13109",31,"New Mexico","West",2021-01-05,148499,1184,2594,20,0,0,2096829,"New Mexico",100310.1,47623,74.07,74.07,76.19,76.19,72.29,72.29,77.26,77.26,37.5,37.5,0.21,"new mexico"
"13110",31,"New Mexico","West",2021-01-06,149984,1485,2641,47,0,0,2096829,"New Mexico",100310.1,47623,74.07,74.07,76.19,76.19,72.29,72.29,77.26,77.26,37.5,37.5,0.21,"new mexico"
"13111",31,"New Mexico","West",2021-01-07,151819,1835,2680,39,0,0,2096829,"New Mexico",100310.1,47623,74.07,74.07,76.19,76.19,72.29,72.29,77.26,77.26,37.5,37.5,0.21,"new mexico"
"13112",31,"New Mexico","West",2021-01-08,153456,1637,2710,30,0,0,2096829,"New Mexico",100310.1,47623,74.07,74.07,76.19,76.19,73.54,73.54,78.69,78.69,37.5,37.5,0.21,"new mexico"
"13113",31,"New Mexico","West",2021-01-09,154954,1498,2732,22,0,0,2096829,"New Mexico",100310.1,47623,74.07,74.07,76.19,76.19,73.54,73.54,78.69,78.69,37.5,37.5,0.21,"new mexico"
"13114",31,"New Mexico","West",2021-01-10,156157,1203,2749,17,0,0,2096829,"New Mexico",100310.1,47623,74.07,74.07,76.19,76.19,73.54,73.54,78.69,78.69,37.5,37.5,0.21,"new mexico"
"13115",31,"New Mexico","West",2021-01-11,157087,930,2764,15,0,0,2096829,"New Mexico",100310.1,47623,74.07,74.07,76.19,76.19,73.54,73.54,78.69,78.69,37.5,37.5,0.21,"new mexico"
"13116",31,"New Mexico","West",2021-01-12,157974,887,2794,30,0,0,2096829,"New Mexico",100310.1,47623,74.07,74.07,76.19,76.19,71.98,71.98,78.69,78.69,25,25,0.21,"new mexico"
"13117",31,"New Mexico","West",2021-01-13,159119,1145,2807,13,3620,3620,2096829,"New Mexico",100310.1,47623,68.06,68.06,69.76,69.76,67.55,67.55,73.63,73.63,25,25,0.21,"new mexico"
"13118",31,"New Mexico","West",2021-01-14,160543,1424,2836,29,9210,5590,2096829,"New Mexico",100310.1,47623,68.06,68.06,69.76,69.76,67.55,67.55,73.63,73.63,25,25,0.21,"new mexico"
"13119",31,"New Mexico","West",2021-01-15,161805,1262,2874,38,16233,7023,2096829,"New Mexico",100310.1,47623,68.06,68.06,69.76,69.76,67.55,67.55,73.63,73.63,25,25,0.21,"new mexico"
"13120",31,"New Mexico","West",2021-01-16,162893,1088,2910,36,23928,7695,2096829,"New Mexico",100310.1,47623,68.06,68.06,69.76,69.76,67.55,67.55,73.63,73.63,25,25,0.21,"new mexico"
"13121",31,"New Mexico","West",2021-01-17,163637,744,2932,22,32026,8098,2096829,"New Mexico",100310.1,47623,66.2,66.2,66.19,66.19,66.51,66.51,72.44,72.44,25,25,0.21,"new mexico"
"13122",31,"New Mexico","West",2021-01-18,164263,626,2958,26,40393,8367,2096829,"New Mexico",100310.1,47623,66.2,66.2,66.19,66.19,66.51,66.51,72.44,72.44,25,25,0.21,"new mexico"
"13123",31,"New Mexico","West",2021-01-19,164954,691,2975,17,48952,8559,2096829,"New Mexico",100310.1,47623,66.2,66.2,66.19,66.19,66.51,66.51,72.44,72.44,25,25,0.21,"new mexico"
"13124",31,"New Mexico","West",2021-01-20,165835,881,3009,34,57730,8778,2096829,"New Mexico",100310.1,47623,68.98,68.98,70.95,70.95,68.07,68.07,74.23,74.23,25,25,0.21,"new mexico"
"13125",31,"New Mexico","West",2021-01-21,166823,988,3044,35,66737,9007,2096829,"New Mexico",100310.1,47623,68.98,68.98,70.95,70.95,68.07,68.07,74.23,74.23,25,25,0.21,"new mexico"
"13126",31,"New Mexico","West",2021-01-22,167731,908,3077,33,75700,8963,2096829,"New Mexico",100310.1,47623,68.98,68.98,70.95,70.95,68.07,68.07,74.23,74.23,25,25,0.21,"new mexico"
"13127",31,"New Mexico","West",2021-01-23,168579,848,3115,38,86512,10812,2096829,"New Mexico",100310.1,47623,68.98,68.98,70.95,70.95,68.07,68.07,74.23,74.23,25,25,0.21,"new mexico"
"13128",31,"New Mexico","West",2021-01-24,169205,626,3145,30,98142,11630,2096829,"New Mexico",100310.1,47623,68.98,68.98,70.95,70.95,68.07,68.07,74.23,74.23,25,25,0.21,"new mexico"
"13129",31,"New Mexico","West",2021-01-25,169696,491,3157,12,109032,10890,2096829,"New Mexico",100310.1,47623,68.98,68.98,70.95,70.95,68.07,68.07,74.23,74.23,25,25,0.21,"new mexico"
"13130",31,"New Mexico","West",2021-01-26,170296,600,3171,14,119316,10284,2096829,"New Mexico",100310.1,47623,68.98,68.98,70.95,70.95,68.07,68.07,74.23,74.23,25,25,0.21,"new mexico"
"13131",31,"New Mexico","West",2021-01-27,171047,751,3198,27,129855,10539,2096829,"New Mexico",100310.1,47623,68.98,68.98,70.95,70.95,68.07,68.07,74.23,74.23,25,25,0.21,"new mexico"
"13132",31,"New Mexico","West",2021-01-28,171719,672,3226,28,140173,10318,2096829,"New Mexico",100310.1,47623,68.98,68.98,70.95,70.95,68.07,68.07,74.23,74.23,25,25,0.21,"new mexico"
"13133",31,"New Mexico","West",2021-01-29,172798,1079,3248,22,151132,10959,2096829,"New Mexico",100310.1,47623,68.98,68.98,70.95,70.95,68.07,68.07,74.23,74.23,25,25,0.21,"new mexico"
"13134",31,"New Mexico","West",2021-01-30,173539,741,3265,17,160221,9089,2096829,"New Mexico",100310.1,47623,68.98,68.98,70.95,70.95,68.07,68.07,74.23,74.23,25,25,0.21,"new mexico"
"13135",31,"New Mexico","West",2021-01-31,174064,525,3283,18,169365,9144,2096829,"New Mexico",100310.1,47623,68.98,68.98,70.95,70.95,68.07,68.07,74.23,74.23,25,25,0.21,"new mexico"
"13136",31,"New Mexico","West",2021-02-01,174550,486,3295,12,179444,10079,2096829,"New Mexico",100310.1,47623,68.98,68.98,70.95,70.95,68.07,68.07,74.23,74.23,25,25,0.21,"new mexico"
"13137",31,"New Mexico","West",2021-02-02,174982,432,3310,15,189084,9640,2096829,"New Mexico",100310.1,47623,57.87,57.87,63.81,63.81,62.86,62.86,68.27,68.27,25,25,0.21,"new mexico"
"13138",31,"New Mexico","West",2021-02-03,175652,670,3338,28,198763,9679,2096829,"New Mexico",100310.1,47623,57.87,57.87,63.81,63.81,62.86,62.86,68.27,68.27,25,25,0.21,"new mexico"
"13139",31,"New Mexico","West",2021-02-04,176211,559,3355,17,208745,9982,2096829,"New Mexico",100310.1,47623,57.87,57.87,63.81,63.81,62.86,62.86,68.27,68.27,25,25,0.21,"new mexico"
"13140",31,"New Mexico","West",2021-02-05,176793,582,3378,23,218486,9741,2096829,"New Mexico",100310.1,47623,57.87,57.87,63.81,63.81,62.86,62.86,68.27,68.27,25,25,0.21,"new mexico"
"13141",31,"New Mexico","West",2021-02-06,177214,421,3386,8,229099,10613,2096829,"New Mexico",100310.1,47623,57.87,57.87,63.81,63.81,62.86,62.86,68.27,68.27,25,25,0.21,"new mexico"
"13142",31,"New Mexico","West",2021-02-07,177556,342,3399,13,238763,9664,2096829,"New Mexico",100310.1,47623,57.87,57.87,63.81,63.81,62.86,62.86,68.27,68.27,25,25,0.21,"new mexico"
"13143",31,"New Mexico","West",2021-02-08,177867,311,3412,13,248415,9652,2096829,"New Mexico",100310.1,47623,57.87,57.87,63.81,63.81,62.86,62.86,68.27,68.27,25,25,0.21,"new mexico"
